FIPS,2014 EPL_UNEMP,2015 EPL_UNEMP,2016 EPL_UNEMP,2017 EPL_UNEMP,2018 EPL_UNEMP,2019 EPL_UNEMP,2020 EPL_UNEMP
48299,25.76,43.91,62.05,70.88,79.71,78.3,76.89
48301,96.47,48.24,0.0,0.0,0.0,0.0,0.0
48303,28.02,29.1,30.18,28.82,27.45,32.55,37.65
48305,42.73,66.66,90.58,88.35,86.11,55.77,25.43
48307,13.59,15.18,16.78,12.28,7.77,28.66,49.55
48309,33.43,33.2,32.98,32.98,32.99,38.42,43.86
48311,78.13,88.03,97.93,98.74,99.55,77.7,55.86
48313,25.76,19.7,13.63,13.66,13.69,39.05,64.42
48315,25.76,51.23,76.7,86.34,95.99,96.56,97.14
48317,3.37,6.65,9.93,9.26,8.6,19.62,30.65
48319,33.43,26.16,18.88,36.16,53.44,55.68,57.92
48321,33.43,35.68,37.92,55.7,73.47,74.48,75.49
48323,86.37,90.42,94.46,95.48,96.5,91.66,86.82
48325,36.55,37.24,37.92,28.69,19.46,18.98,18.49
48327,31.01,50.68,70.36,42.02,13.69,27.69,41.69
48329,9.65,10.46,11.27,13.69,16.11,18.08,20.05
48331,59.82,70.78,81.73,54.59,27.45,52.17,76.89
48333,7.04,10.34,13.63,8.98,4.33,6.16,7.99
48335,45.62,41.77,37.92,46.36,54.81,36.12,17.44
48337,23.78,30.85,37.92,43.34,48.76,60.84,72.92
48339,31.01,30.6,30.18,31.58,32.99,38.42,43.86
48341,9.04,11.34,13.63,26.72,39.81,32.62,25.43
48343,89.37,92.41,95.45,91.1,86.75,85.8,84.85
48345,64.02,74.39,84.75,82.63,80.51,62.18,43.86
48347,51.74,63.14,74.53,80.64,86.75,86.78,86.82
48349,75.68,81.33,86.98,85.2,83.41,66.48,49.55
48351,90.29,93.68,97.07,90.24,83.41,90.34,97.26
48353,49.38,45.9,42.41,59.12,75.83,81.92,88.0
48355,38.81,39.22,39.64,48.16,56.69,61.43,66.17
48357,28.84,25.69,22.54,36.3,50.06,38.64,27.21
48359,67.34,49.46,31.58,25.52,19.46,10.17,0.89
48361,54.09,56.78,59.47,54.76,50.06,45.88,41.69
48363,49.38,48.8,48.23,63.97,79.71,72.94,66.17
48365,15.31,18.5,21.68,28.28,34.87,24.42,13.97
48367,34.54,33.76,32.98,37.32,41.66,43.64,45.61
48369,12.86,10.2,7.55,4.96,2.36,2.66,2.96
48371,7.04,10.92,14.8,16.51,18.22,10.24,2.26
48373,82.36,81.21,80.07,75.5,70.92,82.07,93.22
48375,22.86,21.72,20.57,21.96,23.34,21.7,20.05
48377,64.02,71.26,78.51,86.1,93.69,94.54,95.39
48379,49.38,47.77,46.16,44.6,43.03,35.82,28.61
48381,12.13,11.4,10.67,13.39,16.11,19.94,23.77
48383,1.91,9.72,17.54,24.38,31.21,52.7,74.19
48385,82.87,65.55,48.23,24.91,1.59,1.8,2.01
48387,57.59,54.37,51.16,66.33,81.5,67.68,53.85
48389,26.81,44.43,62.05,68.94,75.83,86.66,97.49
48391,42.73,51.1,59.47,75.82,92.17,83.18,74.19
48393,6.08,5.68,5.28,3.82,2.36,2.5,2.64
48395,80.58,72.62,64.66,65.05,65.45,79.33,93.22
48397,32.22,31.2,30.18,29.71,29.24,27.33,25.43
48399,7.48,14.02,20.57,15.03,9.49,11.19,12.89
48401,23.78,30.28,36.77,49.42,62.07,72.95,83.83
48403,86.37,77.87,69.37,72.6,75.83,84.93,94.02
48405,96.98,96.94,96.91,94.33,91.75,94.62,97.49
48407,86.37,72.25,58.13,66.47,74.81,79.32,83.83
48409,23.78,26.08,28.37,33.38,38.38,45.05,51.72
48411,17.77,15.7,13.63,13.66,13.69,10.52,7.35
48413,4.93,12.75,20.57,55.56,90.54,95.04,99.55
48415,6.65,12.1,17.54,22.5,27.45,24.7,21.96
48417,13.59,18.64,23.69,53.94,84.2,87.58,90.96
48419,26.81,54.27,81.73,78.78,75.83,69.31,62.79
48421,33.43,17.2,0.96,1.06,1.15,3.87,6.59
48423,42.73,44.44,46.16,54.12,62.07,61.75,61.43
48425,2.55,6.61,10.67,7.5,4.33,26.94,49.55
48427,87.68,92.38,97.07,97.68,98.28,98.55,98.82
48429,12.13,25.02,37.92,54.42,70.92,81.09,91.25
48431,0.19,0.81,1.43,2.24,3.06,2.53,2.01
48433,31.01,41.09,51.16,28.81,6.46,15.12,23.77
48435,2.23,24.2,46.16,48.94,51.72,62.96,74.19
48437,35.5,30.69,25.88,46.42,66.97,75.91,84.85
48439,44.57,41.24,37.92,39.79,41.66,46.69,51.72
48441,28.84,30.21,31.58,30.41,29.24,22.17,15.09
48443,3.85,14.86,25.88,59.02,92.17,46.08,0.0
48445,32.22,42.39,52.56,73.33,94.11,90.85,87.59
48447,5.35,6.76,8.18,28.47,48.76,48.09,47.42
48449,47.06,46.61,46.16,53.24,60.32,57.08,53.85
48451,22.03,17.83,13.63,19.09,24.55,27.6,30.65
48453,32.22,29.7,27.19,25.87,24.55,31.1,37.65
48455,71.89,78.97,86.06,86.08,86.11,84.32,82.53
48457,79.05,82.7,86.34,89.71,93.09,96.16,99.24
48459,50.72,56.38,62.05,69.98,77.9,74.03,70.15
48461,8.63,14.09,19.55,11.75,3.95,9.52,15.09
48463,67.34,55.51,43.68,47.7,51.72,50.64,49.55
48465,52.88,61.62,70.36,61.9,53.44,42.04,30.65
48467,28.02,32.4,36.77,39.9,43.03,36.84,30.65
48469,33.43,32.51,31.58,40.82,50.06,52.96,55.86
48471,17.06,16.92,16.78,16.98,17.17,18.61,20.05
48473,57.59,67.14,76.7,68.51,60.32,59.12,57.92
48475,14.74,20.96,27.19,45.48,63.76,64.96,66.17
48477,10.09,16.89,23.69,41.12,58.54,51.2,43.86
48479,31.01,33.89,36.77,40.84,44.9,54.66,64.42
48481,40.08,37.15,34.22,39.56,44.9,51.41,57.92
48483,8.05,19.11,30.18,29.71,29.24,35.47,41.69
48485,31.01,29.1,27.19,37.05,46.91,45.38,43.86
48487,28.84,34.24,39.64,31.49,23.34,52.03,80.71
48489,69.91,83.04,96.18,97.5,98.82,97.63,96.44
48491,33.43,30.9,28.37,31.62,34.87,43.3,51.72
48493,19.33,30.14,40.94,50.63,60.32,45.48,30.65
48495,4.93,10.33,15.73,22.48,29.24,20.22,11.2
48497,52.88,49.52,46.16,44.6,43.03,41.08,39.12
48499,48.2,63.76,79.31,70.69,62.07,57.96,53.85
48501,50.72,64.12,77.52,68.03,58.54,58.23,57.92
48503,23.78,19.29,14.8,14.24,13.69,14.39,15.09
48505,56.45,75.68,94.91,95.34,95.76,92.96,90.17
48507,69.91,81.73,93.54,89.82,86.11,62.61,39.12
49001,63.01,37.46,11.91,19.68,27.45,25.61,23.77
49003,26.81,32.36,37.92,32.68,27.45,21.86,16.26
49005,28.02,23.78,19.55,14.95,10.35,12.16,13.97
49007,49.38,55.08,60.78,55.42,50.06,64.58,79.09
49009,55.21,39.45,23.69,12.81,1.94,1.98,2.01
49011,13.59,12.75,11.91,13.38,14.84,13.02,11.2
49013,17.06,26.92,36.77,52.54,68.31,76.58,84.85
49015,30.25,24.56,18.88,23.17,27.45,27.33,27.21
49017,32.22,35.93,39.64,31.49,23.34,19.22,15.09
49019,50.72,53.86,56.99,53.52,50.06,30.12,10.18
49021,88.19,77.67,67.14,55.09,43.03,46.29,49.55
49023,20.25,18.52,16.78,15.24,13.69,18.73,23.77
49025,31.01,38.02,45.02,28.13,11.24,15.65,20.05
49027,28.84,21.82,14.8,14.82,14.84,20.14,25.43
49029,24.86,18.38,11.91,11.13,10.35,7.06,3.76
49031,66.35,39.67,12.99,15.6,18.22,17.24,16.26
49033,24.86,28.92,32.98,16.49,0.0,6.0,12.0
49035,34.54,30.21,25.88,23.88,21.88,23.66,25.43
49037,64.02,66.07,68.13,76.77,85.41,91.75,98.09
49039,65.46,66.3,67.14,71.48,75.83,56.74,37.65
49041,28.02,28.2,28.37,39.22,50.06,63.48,76.89
49043,12.13,10.36,8.6,6.28,3.95,5.27,6.59
49045,41.39,46.98,52.56,58.16,63.76,59.81,55.86
49047,12.13,21.86,31.58,51.95,72.32,76.52,80.71
49049,31.01,27.35,23.69,22.78,21.88,23.66,25.43
49051,22.03,16.97,11.91,6.75,1.59,3.23,4.87
49053,61.99,52.2,42.41,36.81,31.21,25.63,20.05
49055,4.27,3.66,3.06,2.33,1.59,3.23,4.87
49057,37.76,33.06,28.37,28.81,29.24,23.86,18.49
50001,30.25,27.64,25.02,27.13,29.24,28.92,28.61
50003,37.76,33.97,30.18,29.71,29.24,31.24,33.23
50005,40.08,41.24,42.41,31.48,20.54,18.4,16.26
50007,22.03,20.79,19.55,20.05,20.54,22.16,23.77
50009,71.89,63.07,54.25,43.62,32.99,44.42,55.86
50011,20.25,22.64,25.02,26.23,27.45,33.28,39.12
50013,34.54,37.09,39.64,37.99,36.34,40.1,43.86
50015,13.31,13.47,13.63,19.87,26.11,25.77,25.43
50017,21.11,19.32,17.54,25.27,32.99,30.1,27.21
50019,28.84,28.02,27.19,30.09,32.99,34.19,35.39
50021,40.08,35.83,31.58,26.73,21.88,21.92,21.96
50023,17.77,19.17,20.57,19.4,18.22,17.83,17.44
50025,40.08,39.0,37.92,43.34,48.76,43.94,39.12
50027,22.03,20.79,19.55,22.83,26.11,26.66,27.21
51001,40.08,46.32,52.56,40.01,27.45,27.33,27.21
51003,12.13,10.36,8.6,9.92,11.24,15.65,20.05
51005,25.76,23.16,20.57,36.14,51.72,47.79,43.86
51007,23.78,19.29,14.8,12.58,10.35,24.74,39.12
51009,41.39,36.48,31.58,45.95,60.32,54.94,49.55
51011,37.76,28.65,19.55,20.72,21.88,17.39,12.89
51013,8.05,8.99,9.93,10.58,11.24,12.06,12.89
51015,15.31,19.5,23.69,21.58,19.46,16.72,13.97
51017,10.54,42.12,73.7,81.1,88.5,81.99,75.49
51019,34.54,28.11,21.68,23.12,24.55,22.3,20.05
51021,49.38,47.2,45.02,59.92,74.81,56.23,37.65
51023,17.77,16.75,15.73,19.54,23.34,18.11,12.89
51025,66.35,57.96,49.57,62.19,74.81,77.76,80.71
51027,79.05,80.82,82.59,83.4,84.2,80.54,76.89
51029,79.05,76.38,73.7,73.01,72.32,69.24,66.17
51031,32.22,24.88,17.54,19.04,20.54,23.88,27.21
51033,81.76,68.01,54.25,51.5,48.76,31.92,15.09
51035,43.52,35.94,28.37,23.3,18.22,28.67,39.12
51036,68.04,62.52,56.99,49.32,41.66,28.96,16.26
51037,28.02,40.29,52.56,53.68,54.81,58.12,61.43
51041,38.81,41.24,43.68,41.74,39.81,42.71,45.61
51043,25.76,24.15,22.54,22.21,21.88,18.49,15.09
51045,30.25,31.62,32.98,17.81,2.64,3.39,4.14
51047,36.55,40.12,43.68,45.3,46.91,38.78,30.65
51049,70.77,71.2,71.63,72.55,73.47,40.73,7.99
51051,63.01,59.26,55.52,53.62,51.72,50.64,49.55
51053,69.91,74.61,79.31,76.39,73.47,73.83,74.19
51057,44.57,42.76,40.94,41.98,43.03,65.82,88.61
51059,16.17,18.92,21.68,24.56,27.45,30.34,33.23
51061,18.53,16.66,14.8,15.98,17.17,15.57,13.97
51063,28.84,40.0,51.16,29.13,7.1,11.68,16.26
51065,26.81,27.59,28.37,36.64,44.9,27.54,10.18
51067,35.5,39.59,43.68,42.67,41.66,39.66,37.65
51069,28.02,26.95,25.88,23.21,20.54,19.52,18.49
51071,18.53,20.1,21.68,28.28,34.87,34.05,33.23
51073,22.86,19.82,16.78,14.01,11.24,17.5,23.77
51075,17.06,21.47,25.88,20.36,14.84,20.14,25.43
51077,59.82,57.03,54.25,60.61,66.97,52.31,37.65
51079,26.81,45.21,63.61,52.64,41.66,40.39,39.12
51081,55.21,50.68,46.16,57.24,68.31,63.12,57.92
51083,60.74,45.46,30.18,28.82,27.45,28.03,28.61
51085,17.06,15.02,12.99,12.72,12.45,14.94,17.44
51087,41.39,41.9,42.41,44.66,46.91,40.07,33.23
51089,83.25,81.66,80.07,82.74,85.41,79.8,74.19
51091,2.07,1.75,1.43,1.12,0.8,49.2,97.61
51093,49.38,58.26,67.14,74.73,82.32,76.24,70.15
51095,22.03,22.86,23.69,24.12,24.55,28.89,33.23
51097,15.31,26.62,37.92,47.3,56.69,39.32,21.96
51099,37.76,41.39,45.02,34.78,24.55,26.58,28.61
51101,22.03,17.83,13.63,13.04,12.45,22.84,33.23
51103,49.38,39.78,30.18,23.68,17.17,56.28,95.39
51105,82.36,88.3,94.24,94.3,94.36,94.71,95.07
51107,11.56,12.6,13.63,15.92,18.22,21.0,23.77
51109,45.62,56.38,67.14,65.45,63.76,59.81,55.86
51111,38.81,39.88,40.94,36.08,31.21,29.21,27.21
51113,32.22,30.3,28.37,39.22,50.06,41.64,33.23
51115,11.56,7.53,3.5,6.5,9.49,25.59,41.69
51117,44.57,42.1,39.64,34.44,29.24,24.64,20.05
51119,23.78,26.08,28.37,29.79,31.21,43.54,55.86
51121,23.78,22.18,20.57,28.46,36.34,29.15,21.96
51125,25.76,19.37,12.99,18.16,23.34,19.8,16.26
51127,38.81,31.25,23.69,28.34,32.99,24.63,16.26
51131,58.8,55.68,52.56,33.12,13.69,26.4,39.12
51133,54.09,57.44,60.78,63.12,65.45,67.8,70.15
51135,76.5,72.93,69.37,44.96,20.54,29.1,37.65
51137,63.01,62.53,62.05,58.43,54.81,58.12,61.43
51139,77.3,75.1,72.91,69.94,66.97,61.42,55.86
51141,71.89,66.97,62.05,57.74,53.44,39.43,25.43
51143,49.38,48.8,48.23,55.15,62.07,60.0,57.92
51145,12.86,16.72,20.57,13.84,7.1,5.03,2.96
51147,45.62,45.89,46.16,55.8,65.45,67.08,68.71
51149,73.96,77.02,80.07,78.98,77.9,77.4,76.89
51153,22.03,26.1,30.18,33.26,36.34,44.03,51.72
51155,42.73,45.48,48.23,54.28,60.32,54.94,49.55
51157,6.65,5.81,4.97,14.16,23.34,29.36,35.39
51159,75.68,59.04,42.41,23.37,4.33,7.26,10.18
51161,20.25,21.4,22.54,21.54,20.54,19.52,18.49
51163,6.65,14.6,22.54,39.62,56.69,52.05,47.42
51165,23.78,25.49,27.19,23.86,20.54,18.4,16.26
51167,55.21,50.68,46.16,58.54,70.92,74.48,78.04
51169,51.74,57.68,63.61,57.66,51.72,38.58,25.43
51171,21.11,26.35,31.58,35.7,39.81,35.23,30.65
51173,41.39,49.19,56.99,55.9,54.81,58.12,61.43
51175,30.25,32.78,35.31,32.28,29.24,37.42,45.61
51177,28.84,30.91,32.98,39.94,46.91,58.53,70.15
51179,22.86,23.28,23.69,24.12,24.55,25.88,27.21
51181,69.02,68.58,68.13,71.98,75.83,61.62,47.42
51183,25.76,35.96,46.16,67.1,88.03,83.98,79.92
51185,56.45,62.91,69.37,74.54,79.71,81.12,82.53
51187,43.52,44.27,45.02,52.67,60.32,63.24,66.17
51191,40.08,41.88,43.68,50.18,56.69,46.04,35.39
51193,72.78,59.47,46.16,63.34,80.51,89.57,98.63
51195,78.13,82.56,86.98,88.76,90.54,92.1,93.67
51197,69.02,64.24,59.47,63.89,68.31,51.85,35.39
51199,20.25,29.94,39.64,49.09,58.54,58.23,57.92
51510,13.59,14.19,14.8,15.46,16.11,17.3,18.49
51520,77.3,75.5,73.7,65.2,56.69,65.44,74.19
51530,43.52,41.58,39.64,23.37,7.1,5.98,4.87
51540,15.31,14.47,13.63,19.87,26.11,28.38,30.65
51550,41.39,41.9,42.41,42.72,43.03,49.44,55.86
51570,36.55,53.46,70.36,80.23,90.1,80.8,71.51
51580,16.17,21.68,27.19,33.5,39.81,25.9,12.0
51590,94.36,93.64,92.93,91.74,90.54,86.54,82.53
51595,97.68,98.49,99.3,99.6,99.9,99.76,99.62
51600,19.33,25.46,31.58,28.06,24.55,27.6,30.65
51610,15.31,21.84,28.37,25.86,23.34,31.23,39.12
51620,92.71,95.14,97.58,98.02,98.47,96.93,95.39
51630,71.89,65.01,58.13,53.44,48.76,57.46,66.17
51640,48.2,47.18,46.16,55.8,65.45,77.81,90.17
51650,72.78,74.19,75.61,75.72,75.83,73.67,71.51
51660,32.22,34.49,36.77,34.88,32.99,39.3,45.61
51670,91.72,90.45,89.18,87.3,85.41,88.0,90.58
51678,16.17,14.9,13.63,20.54,27.45,23.75,20.05
51680,64.02,59.77,55.52,58.79,62.07,68.13,74.19
51683,45.62,41.77,37.92,45.68,53.44,46.28,39.12
51685,8.63,14.6,20.57,42.16,63.76,40.01,16.26
51690,93.19,88.97,84.75,83.12,81.5,55.06,28.61
51700,64.02,66.69,69.37,69.52,69.68,67.05,64.42
51710,81.76,82.18,82.59,83.64,84.68,86.64,88.61
51720,79.82,88.1,96.37,97.23,98.09,94.67,91.25
51730,94.94,95.7,96.47,96.32,96.18,97.36,98.54
51735,13.59,11.1,8.6,27.75,46.91,25.52,4.14
51740,72.78,81.33,89.88,90.21,90.54,82.36,74.19
51750,61.99,70.25,78.51,67.6,56.69,66.79,76.89
51760,74.91,76.22,77.52,78.61,79.71,76.95,74.19
51770,45.62,51.88,58.13,64.53,70.92,75.01,79.09
51775,22.86,23.94,25.02,34.96,44.9,47.22,49.55
51790,28.02,26.52,25.02,19.93,14.84,20.14,25.43
51800,56.45,56.72,56.99,59.53,62.07,67.49,72.92
51810,25.76,30.54,35.31,37.56,39.81,39.47,39.12
51820,43.52,34.7,25.88,29.44,32.99,38.42,43.86
51830,25.76,51.64,77.52,78.24,78.95,67.4,55.86
51840,36.55,31.22,25.88,23.88,21.88,39.9,57.92
53001,85.42,62.53,39.64,51.7,63.76,68.97,74.19
53003,51.74,60.56,69.37,70.84,72.32,69.24,66.17
53005,36.55,40.78,45.02,44.96,44.9,51.41,57.92
53007,59.82,54.69,49.57,48.24,46.91,36.17,25.43
53009,73.96,76.64,79.31,79.91,80.51,79.28,78.04
53011,69.02,62.27,55.52,52.14,48.76,51.3,53.85
53013,36.55,56.62,76.7,54.84,32.99,18.57,4.14
53015,91.05,86.82,82.59,82.04,81.5,79.19,76.89
53017,44.57,35.22,25.88,25.22,24.55,29.97,35.39
53019,89.88,86.62,83.35,81.93,80.51,82.17,83.83
53021,40.08,44.82,49.57,50.64,51.72,58.07,64.42
53023,65.46,42.17,18.88,48.39,77.9,77.4,76.89
53025,80.58,79.05,77.52,64.62,51.72,58.94,66.17
53027,94.75,94.27,93.79,89.95,86.11,80.8,75.49
53029,65.46,63.76,62.05,61.18,60.32,63.24,66.17
53031,77.3,66.41,55.52,59.64,63.76,72.72,81.67
53033,36.55,34.06,31.58,32.29,32.99,35.32,37.65
53035,57.59,55.08,52.56,48.73,44.9,42.01,39.12
53037,60.74,54.49,48.23,53.39,58.54,65.03,71.51
53039,43.52,36.85,30.18,46.13,62.07,67.49,72.92
53041,91.05,86.82,82.59,83.64,84.68,81.36,78.04
53043,13.59,14.66,15.73,22.48,29.24,26.51,23.77
53045,91.5,90.34,89.18,84.06,78.95,77.22,75.49
53047,70.77,68.96,67.14,66.29,65.45,63.44,61.43
53049,58.8,60.42,62.05,66.48,70.92,65.32,59.71
53051,82.87,80.19,77.52,68.03,58.54,67.02,75.49
53053,70.77,67.19,63.61,59.21,54.81,53.27,51.72
53055,25.76,25.82,25.88,19.16,12.45,9.52,6.59
53057,56.45,55.98,55.52,55.16,54.81,54.33,53.85
53059,72.78,67.42,62.05,50.22,38.38,52.27,66.17
53061,54.09,47.52,40.94,37.9,34.87,34.05,33.23
53063,57.59,56.56,55.52,53.62,51.72,56.58,61.43
53065,69.02,72.32,75.61,72.65,69.68,66.24,62.79
53067,58.8,64.58,70.36,71.34,72.32,71.91,71.51
53069,83.92,68.24,52.56,49.74,46.91,54.85,62.79
53071,33.43,38.56,43.68,44.29,44.9,53.16,61.43
53073,57.59,59.82,62.05,62.9,63.76,59.81,55.86
53075,41.39,58.5,75.61,82.55,89.49,89.66,89.82
53077,68.04,68.7,69.37,68.84,68.31,71.9,75.49
54001,56.45,60.56,64.66,74.04,83.41,87.0,90.58
54003,79.05,77.88,76.7,74.51,72.32,71.24,70.15
54005,60.74,71.24,81.73,86.74,91.75,95.06,98.38
54007,91.72,94.65,97.58,97.85,98.12,98.24,98.35
54009,47.06,31.4,15.73,14.71,13.69,20.45,27.21
54011,35.5,40.83,46.16,47.46,48.76,56.59,64.42
54013,98.82,98.63,98.44,98.56,98.69,97.72,96.75
54015,67.34,78.61,89.88,87.04,84.2,91.45,98.7
54017,69.91,57.46,45.02,43.34,41.66,38.52,35.39
54019,71.89,71.76,71.63,74.76,77.9,80.87,83.83
54021,55.21,71.6,88.0,90.26,92.52,95.01,97.49
54023,41.39,39.65,37.92,40.48,43.03,60.54,78.04
54025,35.5,50.08,64.66,67.17,69.68,69.2,68.71
54027,69.02,64.9,60.78,53.84,46.91,64.29,81.67
54029,42.73,44.44,46.16,60.48,74.81,82.32,89.82
54031,58.8,54.98,51.16,31.81,12.45,18.11,23.77
54033,36.55,46.77,56.99,63.33,69.68,67.92,66.17
54035,54.09,42.14,30.18,29.71,29.24,24.64,20.05
54037,57.59,59.18,60.78,66.55,72.32,68.37,64.42
54039,34.54,39.11,43.68,52.88,62.07,63.24,64.42
54041,24.86,41.5,58.13,59.22,60.32,69.18,78.04
54043,58.8,55.68,52.56,61.74,70.92,68.54,66.17
54045,65.46,79.85,94.24,95.96,97.68,98.43,99.17
54047,88.19,91.64,95.1,93.16,91.21,95.27,99.33
54049,17.06,27.49,37.92,47.3,56.69,60.56,64.42
54051,42.73,40.33,37.92,38.86,39.81,32.62,25.43
54053,64.02,75.04,86.06,72.3,58.54,36.26,13.97
54055,22.86,31.9,40.94,49.74,58.54,67.02,75.49
54057,77.3,70.46,63.61,64.53,65.45,75.15,84.85
54059,88.98,93.62,98.25,98.78,99.3,99.2,99.11
54061,24.86,32.25,39.64,53.97,68.31,73.18,78.04
54063,52.88,65.2,77.52,79.51,81.5,88.57,95.64
54065,93.0,93.54,94.08,90.68,87.29,80.1,72.92
54067,64.02,63.04,62.05,66.48,70.92,80.54,90.17
54069,22.03,26.8,31.58,37.3,43.03,55.87,68.71
54071,7.04,12.29,17.54,27.96,38.38,31.07,23.77
54073,33.43,51.9,70.36,79.92,89.49,87.96,86.44
54075,28.84,31.53,34.22,34.54,34.87,58.27,81.67
54077,45.62,53.84,62.05,73.37,84.68,88.95,93.22
54079,12.13,10.15,8.18,12.14,16.11,20.77,25.43
54081,28.84,45.44,62.05,71.78,81.5,81.1,80.71
54083,38.81,48.47,58.13,63.22,68.31,75.42,82.53
54085,80.58,75.47,70.36,76.34,82.32,69.09,55.86
54087,81.76,84.59,87.42,90.14,92.87,94.42,95.96
54089,45.62,67.08,88.54,91.0,93.47,94.33,95.19
54091,49.38,63.45,77.52,80.86,84.2,90.08,95.96
54093,41.39,54.76,68.13,67.55,66.97,60.41,53.85
54095,71.89,71.76,71.63,68.54,65.45,75.94,86.44
54097,40.08,51.07,62.05,72.73,83.41,74.79,66.17
54099,63.01,72.05,81.09,81.3,81.5,65.53,49.55
54101,93.7,91.44,89.18,92.32,95.45,96.7,97.96
54103,45.62,58.63,71.63,72.55,73.47,81.39,89.31
54105,83.92,57.05,30.18,42.5,54.81,45.1,35.39
54107,65.46,63.12,60.78,51.9,43.03,47.38,51.72
54109,49.38,71.58,93.79,95.73,97.68,97.72,97.77
55001,75.68,78.38,81.09,79.5,77.9,72.04,66.17
55003,57.59,56.56,55.52,56.1,56.69,61.43,66.17
55005,33.43,31.8,30.18,22.51,14.84,14.4,13.97
55007,41.39,45.48,49.57,42.96,36.34,33.49,30.65
55009,34.54,31.46,28.37,23.3,18.22,15.56,12.89
55011,12.13,12.02,11.91,8.58,5.25,5.92,6.59
55013,70.77,56.59,42.41,42.04,41.66,52.22,62.79
55015,7.48,6.52,5.57,5.65,5.73,6.54,7.35
55017,31.01,23.9,16.78,16.44,16.11,13.66,11.2
55019,22.03,19.4,16.78,14.62,12.45,13.77,15.09
55021,28.02,22.78,17.54,17.35,17.17,15.57,13.97
55023,34.54,32.36,30.18,23.68,17.17,14.18,11.2
55025,19.33,19.1,18.88,16.28,13.69,11.94,10.18
55027,36.55,29.54,22.54,25.89,29.24,31.24,33.23
55029,41.39,39.08,36.77,30.66,24.55,23.26,21.96
55031,48.2,45.94,43.68,35.57,27.45,29.05,30.65
55033,26.81,29.2,31.58,25.52,19.46,19.76,20.05
55035,21.11,21.82,22.54,21.54,20.54,24.58,28.61
55037,38.81,49.8,60.78,60.55,60.32,62.37,64.42
55039,31.01,25.79,20.57,20.56,20.54,22.16,23.77
55041,68.04,75.7,83.35,76.52,69.68,59.61,49.55
55043,14.23,15.88,17.54,15.62,13.69,14.39,15.09
55045,13.59,10.57,7.55,6.64,5.73,12.11,18.49
55047,33.43,29.22,25.02,17.68,10.35,12.72,15.09
55049,13.59,15.57,17.54,16.19,14.84,10.72,6.59
55051,65.46,60.49,55.52,66.39,77.26,69.34,61.43
55053,22.86,27.92,32.98,37.32,41.66,48.76,55.86
55055,28.84,25.26,21.68,21.11,20.54,19.52,18.49
55057,60.74,48.03,35.31,27.92,20.54,23.88,27.21
55059,73.96,73.83,73.7,72.31,70.92,73.21,75.49
55061,19.33,19.95,20.57,15.9,11.24,8.74,6.24
55063,20.25,21.4,22.54,23.54,24.55,23.26,21.96
55065,11.56,9.56,7.55,6.64,5.73,5.3,4.87
55067,42.73,49.12,55.52,65.68,75.83,61.62,47.42
55069,31.01,27.35,23.69,23.52,23.34,25.98,28.61
55071,28.84,25.69,22.54,17.5,12.45,10.82,9.2
55073,32.22,27.38,22.54,19.86,17.17,16.13,15.09
55075,57.59,51.88,46.16,42.27,38.38,38.75,39.12
55077,50.72,46.56,42.41,43.66,44.9,40.14,35.39
55078,96.47,93.35,90.23,73.46,56.69,76.56,96.44
55079,72.78,69.96,67.14,64.6,62.07,57.96,53.85
55081,26.81,33.22,39.64,29.55,19.46,13.72,7.99
55083,35.5,30.26,25.02,21.62,18.22,14.71,11.2
55085,37.76,31.82,25.88,18.56,11.24,9.3,7.35
55087,14.23,13.07,11.91,11.58,11.24,14.34,17.44
55089,16.17,13.42,10.67,11.56,12.45,12.22,12.0
55091,22.03,19.4,16.78,12.69,8.6,8.9,9.2
55093,14.74,10.66,6.59,7.59,8.6,12.43,16.26
55095,48.2,41.76,35.31,30.71,26.11,27.36,28.61
55097,43.52,42.23,40.94,30.74,20.54,19.52,18.49
55099,18.53,16.08,13.63,9.68,5.73,5.3,4.87
55101,61.99,60.73,59.47,48.92,38.38,34.51,30.65
55103,22.86,17.07,11.27,10.38,9.49,8.04,6.59
55105,61.99,60.06,58.13,54.92,51.72,46.7,41.69
55107,45.62,34.66,23.69,22.78,21.88,27.55,33.23
55109,24.86,20.29,15.73,11.42,7.1,6.84,6.59
55111,21.11,21.82,22.54,18.69,14.84,11.42,7.99
55113,61.99,62.02,62.05,58.43,54.81,53.27,51.72
55115,33.43,26.49,19.55,13.66,7.77,12.6,17.44
55117,32.22,29.05,25.88,22.67,19.46,18.98,18.49
55119,26.81,23.18,19.55,20.05,20.54,22.16,23.77
55121,14.74,11.92,9.11,10.78,12.45,11.32,10.18
55123,15.31,13.29,11.27,10.38,9.49,8.74,7.99
55125,58.8,60.42,62.05,69.66,77.26,70.03,62.79
55127,45.62,44.65,43.68,35.57,27.45,23.75,20.05
55129,44.57,36.47,28.37,29.79,31.21,27.49,23.77
55131,20.25,17.53,14.8,13.02,11.24,12.6,13.97
55133,16.17,14.04,11.91,11.58,11.24,13.16,15.09
55135,35.5,27.52,19.55,16.62,13.69,10.84,7.99
55137,48.2,45.3,42.41,33.48,24.55,28.89,33.23
55139,21.11,20.0,18.88,17.5,16.11,15.6,15.09
55141,33.43,33.83,34.22,28.05,21.88,26.26,30.65
56001,19.33,19.95,20.57,24.9,29.24,31.24,33.23
