FIPS,2014 EPL_CROWD,2015 EPL_CROWD,2016 EPL_CROWD,2017 EPL_CROWD,2018 EPL_CROWD,2019 EPL_CROWD,2020 EPL_CROWD,2021 EPL_CROWD,2022 EPL_CROWD
48371,90.61,92.95,95.29,94.89,94.49,94.26,94.02,80.13,66.24
48373,88.6,87.18,85.77,83.88,81.98,86.42,90.87,92.98,95.1
48375,93.12,94.17,95.22,94.86,94.49,94.0,93.51,92.26,91.0
48377,95.57,95.86,96.15,96.86,97.58,95.01,92.43,95.28,98.12
48379,86.6,87.98,89.37,89.24,89.11,80.74,72.37,73.87,75.37
48381,52.82,58.07,63.32,59.15,54.98,57.28,59.58,62.91,66.24
48383,89.88,79.96,70.04,42.77,15.5,52.26,89.02,88.92,88.83
48385,48.62,44.16,39.7,52.96,66.22,73.18,80.14,82.13,84.12
48387,44.76,37.55,30.34,21.28,12.23,24.12,36.0,43.44,50.87
48389,93.73,92.26,90.8,91.18,91.56,90.29,89.02,92.94,96.85
48391,91.4,89.65,87.9,78.27,68.64,66.74,64.83,67.51,70.19
48393,33.87,16.93,0.0,0.0,0.0,28.28,56.56,65.09,73.62
48395,77.94,67.39,56.83,73.23,89.62,87.56,85.49,86.75,88.01
48397,64.37,58.68,52.98,52.39,51.8,54.18,56.56,53.72,50.87
48399,10.6,9.79,8.98,24.77,40.56,40.4,40.23,23.72,7.22
48401,69.34,69.39,69.44,70.96,72.49,76.32,80.14,76.88,73.62
48403,84.65,70.04,55.43,51.8,48.17,26.84,5.51,10.15,14.79
48405,35.4,61.4,87.39,87.25,87.11,68.71,50.32,62.84,75.37
48407,83.92,82.78,81.63,86.28,90.93,89.98,89.02,93.14,97.26
48409,96.82,96.23,95.64,95.83,96.02,95.86,95.7,95.4,95.1
48411,12.86,32.39,51.93,64.07,76.22,79.66,83.1,78.36,73.62
48413,97.39,97.79,98.19,95.85,93.51,77.96,62.41,52.76,43.11
48415,92.45,89.73,87.01,90.75,94.49,93.81,93.13,81.66,70.19
48417,54.54,58.26,61.99,77.38,92.77,83.37,73.97,83.14,92.3
48419,70.2,67.18,64.15,76.89,89.62,93.12,96.63,96.26,95.9
48421,90.96,58.8,26.65,58.54,90.42,90.34,90.26,87.19,84.12
48423,90.23,86.55,82.87,81.2,79.53,77.53,75.53,77.63,79.73
48425,91.79,94.19,96.59,97.62,98.66,93.84,89.02,91.48,93.95
48427,99.24,99.28,99.33,99.34,99.36,99.09,98.82,98.78,98.73
48429,59.98,72.7,85.42,62.99,40.56,23.74,6.91,33.87,60.83
48431,94.46,82.79,71.12,69.88,68.64,34.32,0.0,0.0,0.0
48433,88.79,91.82,94.84,71.5,48.17,70.5,92.84,56.56,20.27
48435,90.83,93.01,95.19,95.48,95.77,96.9,98.03,98.48,98.92
48437,84.53,89.24,93.95,93.73,93.51,90.31,87.11,81.24,75.37
48439,90.45,90.84,91.24,90.83,90.42,89.72,89.02,88.52,88.01
48441,62.59,63.21,63.83,62.16,60.49,62.66,64.83,66.66,68.5
48443,0.0,0.0,0.0,0.0,0.0,1.0,2.01,5.74,9.48
48445,76.47,82.34,88.22,90.49,92.77,88.4,84.02,79.7,75.37
48447,42.63,31.1,19.58,9.79,0.0,0.0,0.0,10.14,20.27
48449,98.15,97.93,97.71,97.71,97.71,98.26,98.82,98.66,98.5
48451,86.12,77.86,69.6,67.91,66.22,72.5,78.77,79.25,79.73
48453,90.8,90.79,90.77,90.2,89.62,88.65,87.68,87.84,88.01
48455,63.04,61.24,59.44,68.74,78.03,80.05,82.08,84.64,87.21
48457,84.27,86.94,89.62,91.57,93.51,92.97,92.43,83.02,73.62
48459,89.46,91.1,92.74,90.3,87.87,85.94,84.02,75.13,66.24
48461,94.24,94.19,94.14,86.08,78.03,60.83,43.63,65.42,87.21
48463,97.07,95.1,93.12,90.7,88.28,77.86,67.44,79.41,91.38
48465,96.85,96.7,96.56,96.9,97.23,98.09,98.95,99.06,99.17
48467,78.35,73.72,69.09,67.66,66.22,74.15,82.08,80.9,79.73
48469,87.97,90.31,92.65,92.5,92.36,88.19,84.02,79.7,75.37
48471,44.83,57.02,69.21,73.62,78.03,76.0,73.97,75.37,76.77
48473,95.86,95.76,95.67,95.62,95.57,92.29,89.02,88.12,87.21
48475,64.09,48.3,32.51,60.19,87.87,89.86,91.85,84.31,76.77
48477,40.43,55.49,70.55,73.39,76.22,80.12,84.02,69.08,54.15
48479,99.71,99.7,99.68,99.52,99.36,99.22,99.08,98.76,98.44
48481,85.35,86.13,86.91,90.21,93.51,93.77,94.02,94.34,94.65
48483,82.08,88.84,95.61,94.88,94.14,90.24,86.35,86.78,87.21
48485,72.11,72.98,73.86,68.49,63.13,56.72,50.32,53.96,57.59
48487,86.82,84.94,83.06,85.08,87.11,77.28,67.44,64.13,60.83
48489,98.19,98.34,98.5,98.48,98.47,99.0,99.52,99.38,99.24
48491,68.9,68.15,67.4,65.26,63.13,65.28,67.44,72.1,76.77
48493,89.65,89.27,88.89,90.92,92.96,94.33,95.7,93.73,91.76
48495,65.87,73.14,80.42,78.32,76.22,82.62,89.02,88.12,87.21
48497,72.65,75.72,78.8,80.39,81.98,82.54,83.1,87.24,91.38
48499,73.83,76.68,79.53,70.01,60.49,56.96,53.44,48.28,43.11
48501,97.84,98.22,98.6,98.28,97.96,95.99,94.02,95.96,97.9
48503,40.94,59.2,77.46,76.84,76.22,56.11,36.0,31.83,27.65
48505,99.4,99.5,99.59,99.67,99.75,99.56,99.36,99.46,99.55
48507,94.4,94.97,95.54,94.84,94.14,95.44,96.75,94.26,91.76
49001,92.96,92.56,92.17,93.16,94.14,79.48,64.83,46.24,27.65
49003,60.01,56.14,52.28,48.42,44.57,53.49,62.41,60.0,57.59
49005,80.61,78.29,75.96,77.74,79.53,80.8,82.08,84.3,86.51
49007,61.54,62.32,63.1,63.12,63.13,61.36,59.58,56.86,54.15
49009,3.22,8.54,13.85,21.74,29.64,14.82,0.0,13.82,27.65
49011,62.56,65.56,68.55,61.76,54.98,51.2,47.42,47.27,47.12
49013,89.08,89.84,90.61,89.67,88.73,90.29,91.85,91.62,91.38
49015,75.68,72.06,68.45,75.22,81.98,78.76,75.53,78.34,81.16
49017,79.78,65.71,51.64,58.93,66.22,45.0,23.77,25.71,27.65
49019,86.56,77.87,69.18,82.8,96.43,97.5,98.57,96.84,95.1
49021,82.84,66.41,49.98,64.76,79.53,72.18,64.83,61.21,57.59
49023,92.61,93.1,93.6,94.04,94.49,94.0,93.51,92.64,91.76
49025,67.75,58.96,50.18,31.21,12.23,26.23,40.23,30.25,20.27
49027,92.8,84.98,77.17,78.35,79.53,63.48,47.42,54.12,60.83
49029,30.75,41.77,52.79,37.41,22.03,22.9,23.77,29.92,36.08
49031,25.95,49.59,73.23,41.52,9.81,13.3,16.8,44.22,71.65
49033,27.0,53.7,80.39,71.76,63.13,32.57,2.01,24.56,47.12
49035,89.18,87.87,86.56,85.02,83.48,82.3,81.13,80.43,79.73
49037,97.1,96.9,96.69,97.36,98.03,98.57,99.11,99.14,99.17
49039,89.24,91.68,94.11,94.3,94.49,89.99,85.49,85.18,84.86
49041,89.62,79.64,69.66,57.12,44.57,65.03,85.49,87.35,89.21
49043,62.21,57.64,53.07,50.62,48.17,47.8,47.42,43.38,39.33
49045,72.87,68.64,64.41,61.21,58.01,66.77,75.53,80.7,85.87
49047,89.49,89.51,89.53,88.02,86.5,86.42,86.35,89.33,92.3
49049,89.53,90.26,90.99,91.28,91.56,91.37,91.18,88.84,86.51
49051,80.8,82.04,83.29,83.93,84.56,79.27,73.97,72.81,71.65
49053,87.01,88.7,90.39,91.38,92.36,88.92,85.49,84.3,83.11
49055,63.58,67.43,71.28,77.92,84.56,76.0,67.44,53.38,39.33
49057,73.7,75.22,76.73,76.48,76.22,75.1,73.97,72.81,71.65
50001,42.76,39.2,35.63,23.93,12.23,19.91,27.59,31.84,36.08
50003,65.55,51.16,36.77,27.82,18.88,17.84,16.8,22.22,27.65
50005,64.66,59.55,54.44,38.24,22.03,32.83,43.63,31.95,20.27
50007,21.17,30.08,39.0,38.02,37.03,30.4,23.77,29.92,36.08
50009,9.93,10.4,10.86,11.54,12.23,39.84,67.44,72.1,76.77
50011,42.79,48.3,53.8,49.18,44.57,36.08,27.59,22.42,17.24
50013,24.1,23.05,22.0,12.61,3.22,2.62,2.01,3.02,4.04
50015,51.1,56.91,62.72,61.6,60.49,52.06,43.63,35.64,27.65
50017,56.61,52.94,49.28,53.64,58.01,60.21,62.41,52.76,43.11
50019,24.51,27.38,30.25,29.94,29.64,34.94,40.23,38.16,36.08
50021,58.1,72.58,87.07,89.72,92.36,90.39,88.42,85.76,83.11
50023,17.54,17.27,17.0,13.4,9.81,10.46,11.11,14.18,17.24
50025,35.5,39.65,43.81,44.19,44.57,29.32,14.07,17.17,20.27
50027,21.2,27.41,33.62,37.09,40.56,36.2,31.83,44.71,57.59
51001,68.67,63.17,57.66,45.62,33.59,46.58,59.58,56.86,54.15
51003,19.74,14.63,9.52,15.78,22.03,21.0,19.96,18.6,17.24
51005,40.11,30.58,21.04,19.96,18.88,15.0,11.11,7.58,4.04
51007,59.38,51.97,44.57,61.3,78.03,87.47,96.91,95.64,94.37
51009,27.16,41.14,55.11,51.64,48.17,56.5,64.83,61.21,57.59
51011,22.7,24.46,26.23,26.14,26.04,39.74,53.44,32.68,11.93
51013,62.37,67.78,73.19,74.7,76.22,79.66,83.1,82.13,81.16
51015,9.39,7.66,5.92,5.8,5.67,9.87,14.07,23.02,31.98
51017,8.95,15.95,22.95,19.23,15.5,19.63,23.77,11.88,0.0
51019,13.98,12.08,10.19,16.11,22.03,31.13,40.23,39.78,39.33
51021,21.9,26.63,31.36,37.96,44.57,38.2,31.83,46.33,60.83
51023,28.27,17.07,5.86,5.76,5.67,6.29,6.91,5.48,4.04
51025,49.41,47.39,45.37,24.3,3.22,13.5,23.77,40.68,57.59
51027,11.75,8.26,4.78,6.29,7.8,8.27,8.75,7.16,5.57
51029,6.84,19.58,32.31,29.18,26.04,26.82,27.59,33.46,39.33
51031,14.87,14.66,14.45,12.13,9.81,13.3,16.8,26.44,36.08
51033,28.69,20.58,12.48,33.73,54.98,62.6,70.21,60.54,50.87
51035,25.92,19.55,13.18,16.03,18.88,29.56,40.23,33.94,27.65
51036,15.35,20.14,24.93,18.58,12.23,16.1,19.96,15.94,11.93
51037,43.43,23.72,4.01,2.68,1.34,14.46,27.59,44.21,60.83
51041,23.91,23.7,23.5,26.57,29.64,34.94,40.23,38.16,36.08
51043,2.9,3.66,4.43,5.05,5.67,7.21,8.75,31.45,54.15
51045,0.0,0.0,0.0,0.0,0.0,4.38,8.75,47.63,86.51
51047,61.89,67.35,72.81,77.4,81.98,77.97,73.97,64.06,54.15
51049,65.81,44.05,22.29,20.58,18.88,10.44,2.01,29.8,57.59
51051,42.57,36.06,29.54,17.6,5.67,5.59,5.51,3.76,2.0
51053,33.37,33.19,33.01,24.26,15.5,36.03,56.56,49.83,43.11
51057,17.45,31.84,46.23,47.2,48.17,56.5,64.83,52.08,39.33
51059,76.54,78.6,80.67,81.32,81.98,79.58,77.18,77.74,78.3
51061,13.72,12.96,12.19,11.0,9.81,10.46,11.11,17.52,23.93
51063,29.54,42.39,55.24,32.53,9.81,8.36,6.91,19.44,31.98
51065,36.2,33.42,30.63,16.92,3.22,19.61,36.0,29.96,23.93
51067,54.35,51.7,49.06,41.32,33.59,32.71,31.83,39.48,47.12
51069,49.98,57.21,64.44,56.31,48.17,34.06,19.96,25.97,31.98
51071,42.28,34.72,27.16,17.48,7.8,10.94,14.07,15.66,17.24
51073,4.04,5.3,6.56,8.18,9.81,9.28,8.75,7.98,7.22
51075,10.89,16.86,22.83,20.86,18.88,25.36,31.83,37.47,43.11
51077,2.26,4.28,6.3,10.9,15.5,13.3,11.11,19.38,27.65
51079,30.34,33.59,36.84,40.71,44.57,57.39,70.21,63.9,57.59
51081,23.97,27.18,30.4,37.48,44.57,50.56,56.56,60.08,63.6
51083,23.3,25.26,27.22,30.4,33.59,19.55,5.51,20.8,36.08
51085,10.79,9.4,8.02,6.16,4.3,4.9,5.51,8.72,11.93
51087,40.37,37.02,33.68,31.66,29.64,30.74,31.83,31.9,31.98
51089,65.9,60.79,55.68,62.16,68.64,54.44,40.23,36.1,31.98
51091,43.58,39.88,36.17,20.92,5.67,7.21,8.75,7.16,5.57
51093,12.16,16.93,21.71,31.14,40.56,28.68,16.8,11.18,5.57
51095,14.52,13.55,12.58,15.73,18.88,29.56,40.23,27.51,14.79
51097,70.17,77.58,85.0,71.5,58.01,38.98,19.96,17.38,14.79
51099,44.0,28.96,13.91,9.79,5.67,11.24,16.8,31.96,47.12
51101,36.36,31.24,26.11,35.34,44.57,24.22,3.88,3.96,4.04
51103,15.92,10.27,4.62,6.21,7.8,3.9,0.0,15.99,31.98
51105,57.88,52.85,47.82,30.02,12.23,24.12,36.0,37.66,39.33
51107,46.2,42.68,39.16,39.86,40.56,40.4,40.23,48.91,57.59
51109,20.95,38.33,55.71,55.34,54.98,59.9,64.83,48.4,31.98
51111,50.08,64.2,78.32,72.27,66.22,40.14,14.07,46.9,79.73
51113,38.75,59.13,79.5,76.92,74.34,77.24,80.14,78.46,76.77
51115,15.85,7.92,0.0,2.15,4.3,4.9,5.51,6.36,7.22
51117,44.79,30.17,15.54,20.79,26.04,23.0,19.96,23.8,27.65
51119,37.22,34.34,31.45,32.52,33.59,32.71,31.83,54.3,76.77
51121,23.21,30.21,37.22,38.89,40.56,45.44,50.32,46.72,43.11
51125,65.33,53.14,40.94,37.26,33.59,48.0,62.41,37.17,11.93
51127,34.48,34.83,35.18,30.61,26.04,31.02,36.0,18.0,0.0
51131,26.2,19.04,11.88,16.96,22.03,34.72,47.42,49.14,50.87
51133,68.96,61.11,53.26,34.38,15.5,11.2,6.91,32.25,57.59
51135,75.36,84.18,93.0,90.06,87.11,67.26,47.42,37.54,27.65
51137,70.87,73.16,75.45,77.49,79.53,73.48,67.44,65.52,63.6
51139,40.78,41.58,42.38,48.68,54.98,31.86,8.75,7.98,7.22
51141,33.68,36.23,38.78,50.96,63.13,51.68,40.23,28.74,17.24
51143,47.98,38.66,29.35,33.19,37.03,40.33,43.63,43.37,43.11
51145,3.28,9.82,16.36,11.02,5.67,4.78,3.88,3.52,3.15
51147,69.6,57.77,45.94,25.8,5.67,11.24,16.8,13.14,9.48
51149,21.74,25.52,29.29,24.08,18.88,21.32,23.77,25.71,27.65
51153,77.36,79.92,82.49,81.7,80.9,80.52,80.14,79.94,79.73
51155,16.21,13.66,11.11,7.17,3.22,5.07,6.91,7.06,7.22
51157,28.56,19.15,9.74,17.89,26.04,33.14,40.23,32.08,23.93
51159,5.86,27.19,48.52,44.54,40.56,30.26,19.96,15.94,11.93
51161,19.8,18.55,17.29,13.55,9.81,9.28,8.75,9.12,9.48
51163,6.88,12.0,17.13,11.4,5.67,5.59,5.51,6.36,7.22
51165,61.7,53.66,45.62,45.1,44.57,42.4,40.23,39.78,39.33
51167,1.75,5.1,8.44,5.83,3.22,3.55,3.88,5.55,7.22
51169,10.22,20.22,30.21,37.39,44.57,34.17,23.77,31.55,39.33
51171,38.94,45.92,52.91,44.97,37.03,32.31,27.59,21.19,14.79
51173,17.89,18.81,19.74,30.15,40.56,38.28,36.0,33.99,31.98
51175,6.97,24.86,42.76,38.17,33.59,41.96,50.32,38.98,27.65
51177,19.55,29.45,39.35,47.16,54.98,54.21,53.44,53.79,54.15
51179,26.36,22.76,19.17,17.34,15.5,29.56,43.63,53.62,63.6
51181,61.67,60.96,60.24,52.4,44.57,53.49,62.41,60.0,57.59
51183,82.74,43.66,4.58,17.11,29.64,32.82,36.0,39.55,43.11
51185,5.03,10.32,15.6,13.92,12.23,14.52,16.8,13.14,9.48
51187,38.49,35.02,31.55,30.6,29.64,53.41,77.18,79.7,82.21
51191,8.12,7.23,6.34,7.07,7.8,9.46,11.11,15.69,20.27
51193,37.41,20.56,3.72,7.98,12.23,18.0,23.77,48.7,73.62
51195,9.46,11.51,13.56,17.79,22.03,19.42,16.8,12.01,7.22
51197,7.93,7.4,6.88,12.88,18.88,12.9,6.91,9.42,11.93
51199,11.52,11.92,12.32,19.18,26.04,26.82,27.59,19.76,11.93
51510,83.67,85.52,87.36,88.49,89.62,89.02,88.42,88.62,88.83
51520,17.0,18.44,19.87,16.05,12.23,16.1,19.96,33.54,47.12
51530,7.23,18.61,29.99,15.0,0.0,15.92,31.83,23.31,14.79
51540,17.13,21.16,25.18,34.88,44.57,40.28,36.0,37.66,39.33
51550,49.79,35.83,21.87,25.76,29.64,26.7,23.77,27.88,31.98
51570,49.25,46.83,44.41,39.0,33.59,38.61,43.63,31.95,20.27
51580,0.0,17.76,35.53,59.5,83.48,43.27,3.06,1.53,0.0
51590,51.35,53.58,55.81,53.8,51.8,54.18,56.56,53.72,50.87
51595,62.78,73.52,84.27,66.22,48.17,52.36,56.56,28.28,0.0
51600,64.06,69.84,75.61,72.12,68.64,59.48,50.32,70.31,90.3
51610,67.4,65.94,64.47,76.6,88.73,82.96,77.18,78.46,79.73
51620,5.16,4.42,3.69,1.85,0.0,8.4,16.8,49.95,83.11
51630,12.07,29.27,46.48,57.56,68.64,72.91,77.18,80.14,83.11
51640,78.7,72.22,65.74,55.16,44.57,36.08,27.59,33.46,39.33
51650,95.96,94.03,92.1,75.06,58.01,47.0,36.0,45.08,54.15
51660,93.47,93.0,92.52,89.02,85.51,84.76,84.02,82.59,81.16
51670,67.53,73.24,78.96,84.04,89.11,83.94,78.77,76.19,73.62
51678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51680,40.91,33.84,26.77,33.66,40.56,52.7,64.83,55.97,47.12
51683,96.21,95.97,95.73,90.62,85.51,88.35,91.18,91.09,91.0
51685,50.62,70.34,90.07,85.48,80.9,88.5,96.09,97.1,98.12
51690,33.97,27.18,20.38,11.8,3.22,1.61,0.0,4.74,9.48
51700,70.26,69.9,69.53,71.01,72.49,69.96,67.44,66.84,66.24
51710,73.35,71.81,70.26,65.38,60.49,61.45,62.41,58.28,54.15
51720,0.0,12.66,25.31,32.94,40.56,23.04,5.51,22.42,39.33
51730,56.64,65.3,73.96,73.23,72.49,66.04,59.58,56.86,54.15
51735,2.52,2.9,3.28,1.64,0.0,1.0,2.01,2.58,3.15
51740,67.43,62.7,57.98,49.27,40.56,42.1,43.63,47.25,50.87
51750,0.0,0.0,0.0,7.75,15.5,19.63,23.77,20.51,17.24
51760,66.54,56.56,46.58,47.38,48.17,45.9,43.63,47.25,50.87
51770,61.73,52.84,43.94,47.87,51.8,47.72,43.63,54.94,66.24
51775,44.09,43.44,42.79,24.23,5.67,18.75,31.83,46.33,60.83
51790,47.02,37.66,28.3,28.97,29.64,34.94,40.23,38.16,36.08
51800,48.39,35.66,22.92,29.98,37.03,45.24,53.44,50.28,47.12
51810,26.97,27.35,27.73,24.88,22.03,26.93,31.83,29.74,27.65
51820,50.78,50.5,50.21,41.9,33.59,34.8,36.0,39.55,43.11
51830,27.28,52.53,77.78,55.69,33.59,30.59,27.59,16.58,5.57
51840,83.51,87.34,91.18,78.7,66.22,62.9,59.58,68.94,78.3
53001,99.43,99.4,99.36,99.41,99.46,99.21,98.95,99.1,99.24
53003,74.18,65.04,55.91,52.04,48.17,49.24,50.32,48.72,47.12
53005,82.9,85.34,87.77,84.34,80.9,72.87,64.83,71.56,78.3
53007,85.42,83.89,82.36,80.94,79.53,84.28,89.02,83.66,78.3
53009,37.66,46.37,55.08,60.65,66.22,58.27,50.32,48.72,47.12
53011,73.96,74.93,75.9,76.06,76.22,78.68,81.13,80.43,79.73
53013,81.25,75.66,70.07,38.93,7.8,5.84,3.88,23.49,43.11
53015,69.37,63.42,57.47,65.9,74.34,73.35,72.37,77.29,82.21
53017,97.33,97.08,96.82,96.3,95.77,93.64,91.5,89.76,88.01
53019,74.05,64.39,54.73,73.54,92.36,90.02,87.68,75.64,63.6
53021,98.89,98.82,98.76,98.79,98.82,98.04,97.26,97.18,97.1
53023,58.07,33.48,8.88,7.28,5.67,18.75,31.83,60.33,88.83
53025,95.54,96.02,96.5,95.82,95.13,94.88,94.62,95.13,95.64
53027,72.72,74.18,75.64,66.82,58.01,69.57,81.13,79.72,78.3
53029,23.72,30.71,37.7,31.87,26.04,38.18,50.32,50.6,50.87
53031,18.78,13.97,9.17,15.6,22.03,22.9,23.77,27.88,31.98
53033,75.71,78.18,80.64,83.08,85.51,85.93,86.35,86.11,85.87
53035,46.48,48.66,50.84,49.5,48.17,45.9,43.63,52.23,60.83
53037,73.32,70.58,67.84,48.74,29.64,32.82,36.0,45.08,54.15
53039,87.49,90.21,92.93,92.46,91.98,86.06,80.14,71.87,63.6
53041,81.12,77.12,73.13,73.74,74.34,77.24,80.14,79.22,78.3
53043,62.24,57.54,52.85,41.24,29.64,47.24,64.83,64.22,63.6
53045,77.52,73.88,70.23,73.23,76.22,75.88,75.53,82.37,89.21
53047,88.32,89.02,89.72,90.07,90.42,90.8,91.18,88.52,85.87
53049,34.89,20.31,5.73,17.69,29.64,41.54,53.44,66.59,79.73
53051,46.26,62.75,79.24,85.08,90.93,86.5,82.08,85.04,88.01
53053,72.52,72.04,71.57,72.03,72.49,74.84,77.18,78.46,79.73
53055,83.95,83.64,83.32,82.65,81.98,80.38,78.77,79.96,81.16
53057,91.09,92.66,94.24,93.78,93.31,91.5,89.69,90.0,90.3
53059,72.05,60.81,49.57,61.03,72.49,75.63,78.77,80.94,83.11
53061,73.23,75.14,77.05,77.54,78.03,80.05,82.08,82.14,82.21
53063,39.41,41.69,43.97,44.27,44.57,46.0,47.42,52.5,57.59
53065,76.95,75.31,73.67,65.84,58.01,65.19,72.37,78.24,84.12
53067,54.5,53.31,52.12,50.14,48.17,47.8,47.42,52.5,57.59
53069,41.26,25.68,10.09,23.56,37.03,50.93,64.83,59.49,54.15
53071,77.11,77.36,77.62,74.13,70.65,70.43,70.21,66.9,63.6
53073,55.97,61.51,67.05,68.85,70.65,78.07,85.49,85.18,84.86
53075,6.05,12.37,18.69,20.36,22.03,24.81,27.59,27.62,27.65
53077,97.23,97.55,97.87,97.82,97.77,97.7,97.64,97.48,97.33
54001,4.3,7.11,9.93,12.71,15.5,9.69,3.88,3.2,2.51
54003,73.0,73.04,73.07,68.1,63.13,65.28,67.44,59.16,50.87
54005,44.06,44.38,44.7,39.14,33.59,26.78,19.96,12.0,4.04
54007,48.71,41.32,33.94,37.25,40.56,25.84,11.11,7.58,4.04
54009,30.25,31.16,32.06,45.04,58.01,47.0,36.0,25.4,14.79
54011,16.97,17.16,17.35,13.58,9.81,16.79,23.77,23.85,23.93
54013,19.36,10.9,2.45,2.08,1.72,26.02,50.32,38.98,27.65
54015,46.13,32.17,18.21,27.62,37.03,57.9,78.77,77.07,75.37
54017,7.16,11.03,14.9,22.27,29.64,47.24,64.83,65.54,66.24
54019,39.7,41.06,42.41,39.72,37.03,36.52,36.0,26.62,17.24
54021,42.66,26.66,10.67,6.0,1.34,7.7,14.07,9.06,4.04
54023,1.81,6.78,11.75,8.71,5.67,8.39,11.11,9.17,7.22
54025,45.97,43.28,40.59,29.74,18.88,16.48,14.07,11.77,9.48
54027,33.62,38.7,43.78,56.21,68.64,56.14,43.63,41.48,39.33
54029,5.19,8.22,11.24,18.64,26.04,31.02,36.0,22.74,9.48
54031,7.29,24.36,41.42,21.86,2.29,3.09,3.88,17.93,31.98
54033,50.97,45.36,39.76,42.16,44.57,49.0,53.44,58.52,63.6
54035,58.64,55.03,51.42,40.53,29.64,23.22,16.8,38.82,60.83
54037,44.25,41.05,37.85,39.2,40.56,43.99,47.42,47.27,47.12
54039,13.15,16.18,19.2,19.04,18.88,19.42,19.96,20.11,20.27
54041,29.42,34.08,38.75,46.86,54.98,41.28,27.59,29.78,31.98
54043,25.15,25.98,26.81,33.68,40.56,32.16,23.77,20.51,17.24
54045,17.16,17.5,17.83,23.74,29.64,24.8,19.96,20.11,20.27
54047,36.13,48.52,60.9,52.74,44.57,32.26,19.96,15.94,11.93
54049,29.93,32.46,34.99,39.78,44.57,34.17,23.77,29.92,36.08
54051,7.61,10.02,12.42,15.65,18.88,12.2,5.51,5.54,5.57
54053,26.62,30.74,34.86,37.71,40.56,27.32,14.07,14.43,14.79
54055,12.58,9.93,7.29,9.76,12.23,19.91,27.59,40.87,54.15
54057,20.85,22.97,25.09,14.7,4.3,3.15,2.01,5.74,9.48
54059,44.57,34.4,24.23,23.13,22.03,22.9,23.77,29.92,36.08
54061,35.78,56.74,77.71,77.87,78.03,57.01,36.0,28.14,20.27
54063,3.92,18.7,33.49,22.86,12.23,19.91,27.59,15.37,3.15
54065,25.72,43.84,61.95,56.88,51.8,51.06,50.32,61.97,73.62
54067,56.77,55.14,53.52,49.04,44.57,29.32,14.07,9.82,5.57
54069,27.98,27.79,27.6,19.92,12.23,8.87,5.51,5.54,5.57
54071,14.77,20.64,26.52,26.28,26.04,28.94,31.83,19.53,7.22
54073,1.85,4.6,7.35,7.58,7.8,21.9,36.0,48.42,60.83
54075,19.87,13.0,6.14,7.98,9.81,9.28,8.75,7.98,7.22
54077,12.35,12.18,12.0,26.28,40.56,40.4,40.23,41.67,43.11
54079,2.42,5.03,7.64,13.26,18.88,17.84,16.8,20.36,23.93
54081,8.25,18.86,29.48,25.76,22.03,19.42,16.8,22.22,27.65
54083,12.93,13.77,14.61,13.42,12.23,9.57,6.91,8.2,9.48
54085,9.33,11.46,13.59,11.7,9.81,7.66,5.51,18.74,31.98
54087,7.32,14.58,21.84,27.72,33.59,22.35,11.11,9.17,7.22
54089,27.95,38.71,49.47,47.02,44.57,66.12,87.68,81.53,75.37
54091,5.92,7.86,9.81,7.74,5.67,3.84,2.01,5.74,9.48
54093,10.12,9.34,8.56,9.18,9.81,13.3,16.8,28.06,39.33
54095,43.14,40.02,36.9,20.6,4.3,4.09,3.88,2.94,2.0
54097,31.96,18.88,5.79,21.41,37.03,30.4,23.77,15.5,7.22
54099,31.87,23.62,15.38,12.6,9.81,16.79,23.77,23.85,23.93
54101,18.24,13.53,8.82,6.02,3.22,5.07,6.91,12.08,17.24
54103,14.26,13.57,12.89,12.56,12.23,18.0,23.77,38.96,54.15
54105,51.45,62.76,74.08,37.04,0.0,31.2,62.41,37.17,11.93
54107,24.67,22.57,20.47,21.25,22.03,21.0,19.96,14.72,9.48
54109,57.91,57.61,57.31,52.74,48.17,59.19,70.21,53.14,36.08
55001,23.11,23.2,23.3,30.17,37.03,40.33,43.63,37.8,31.98
55003,66.22,58.52,50.81,40.22,29.64,30.74,31.83,51.74,71.65
55005,26.3,33.13,39.96,53.09,66.22,58.27,50.32,53.96,57.59
55007,33.94,41.07,48.2,50.0,51.8,54.18,56.56,61.4,66.24
55009,66.03,67.68,69.34,62.16,54.98,52.65,50.32,53.96,57.59
55011,46.58,32.73,18.88,15.56,12.23,13.15,14.07,10.64,7.22
55013,52.4,44.33,36.26,36.65,37.03,45.24,53.44,52.15,50.87
55015,22.32,19.55,16.78,19.4,22.03,19.42,16.8,18.54,20.27
55017,40.05,38.22,36.39,38.48,40.56,34.08,27.59,23.93,20.27
55019,82.49,84.38,86.28,84.88,83.48,83.75,84.02,85.26,86.51
55021,26.74,24.64,22.54,26.09,29.64,30.74,31.83,39.48,47.12
55023,29.61,33.85,38.08,37.56,37.03,32.31,27.59,25.76,23.93
55025,48.26,50.73,53.2,48.88,44.57,42.4,40.23,38.16,36.08
55027,29.89,28.58,27.28,26.66,26.04,21.42,16.8,20.36,23.93
55029,13.28,14.98,16.68,17.78,18.88,25.36,31.83,21.88,11.93
55031,46.23,45.74,45.24,42.9,40.56,30.26,19.96,21.94,23.93
55033,49.22,45.27,41.32,39.18,37.03,40.33,43.63,37.8,31.98
